transcriptclusterid,NM,SYMBOL,logFC,AveExpr,t,P.Value,adj.P.Val,B
7966631,NM_022363,LHX5,-1.451453756,5.532277993,-8.576657538,1.40889E-11,2.43899E-10,15.95758446
8058668,NA,NA,-1.451498375,4.226714706,-7.528952983,6.53624E-10,7.82673E-09,12.13755611
8151768,NM_001198625,RUNX1T1,-1.454228431,8.11954709,-8.821268134,5.8153E-12,1.0952E-10,16.83963269
8132151,NM_001118,ADCYAP1R1,-1.455495596,5.987422869,-11.52835458,4.95176E-16,2.46824E-14,26.1897379
7918891,NM_005599,NHLH2,-1.459085687,3.402336307,-9.339805609,9.07173E-13,2.04926E-11,18.69245844
7966668,NM_000192,TBX5,-1.460232594,5.311333062,-7.744562016,2.95307E-10,3.82006E-09,12.92773849
8166593,NM_014271,IL1RAPL1,-1.462034684,6.782691873,-8.476655879,2.02581E-11,3.37943E-10,15.59567838
8052747,NM_014482,BMP10,-1.462771335,4.103010964,-6.462966748,3.3554E-08,2.77784E-07,8.229746537
7956522,ENST00000455537,KIF5A,-1.464295325,5.922949456,-4.826742242,1.22803E-05,5.96145E-05,2.422823649
8107594,NM_001242935,SNCAIP,-1.467229752,7.195184588,-9.595786198,3.66146E-13,9.11177E-12,19.59760414
8106556,NM_153610,CMYA5,-1.469106392,5.818694651,-6.725512489,1.27304E-08,1.15974E-07,9.189707247
7908529,NM_001014434,LHX9,-1.470782804,7.37110494,-7.077080781,3.47011E-09,3.5443E-08,10.47903039
8128247,NM_001170794,BACH2,-1.470924754,7.050480263,-9.617492061,3.39141E-13,8.4905E-12,19.67404579
8070421,NM_001271534,DSCAM,-1.470956859,5.090038505,-9.481163709,5.49195E-13,1.29051E-11,19.19312479
7947076,NM_001039970,PTPN5,-1.472069097,5.82455161,-9.400986012,7.29868E-13,1.6795E-11,18.90939491
7962183,NM_001005353,AK4,-1.47212639,7.356457749,-7.888012648,1.74255E-10,2.37307E-09,13.45261615
7950524,NM_207577,MAP6,-1.472507669,5.802112042,-7.004965194,4.53063E-09,4.53158E-08,10.21434945
7953532,NM_001975,ENO2,-1.4728449,6.918154974,-6.415918439,3.99075E-08,3.24731E-07,8.058124315
7984704,NM_001172623,NEO1,-1.473018413,8.444265888,-8.716586853,8.48725E-12,1.54258E-10,16.46273708
7965390,NM_004950,EPYC,-1.473230585,4.231231834,-6.144827914,1.08142E-07,8.0321E-07,7.072438389
7913237,NM_018584,CAMK2N1,-1.47429149,8.379926861,-7.821624829,2.22409E-10,2.9563E-09,13.20980583
8085774,NM_024697,ZNF385D,-1.474670279,6.535661291,-9.4918434,5.28805E-13,1.24788E-11,19.23086844
8116051,NM_080881,DBN1,-1.47499071,8.87736441,-10.82050502,5.28079E-15,2.02574E-13,23.82779641
8126853,NM_001013732,PTCHD4,-1.475355137,5.560969472,-7.164631358,2.51048E-09,2.64697E-08,10.80042555
7984569,NM_001199017,LRRC49,-1.475401179,6.964367935,-7.343560308,1.29589E-09,1.45774E-08,11.45728871
8108688,NM_018937,PCDHB3,-1.477361456,5.2714159,-7.412612172,1.00417E-09,1.15856E-08,11.71072393
8085164,NM_001033117,SRGAP3,-1.477397028,6.962586568,-7.310538031,1.46403E-09,1.62982E-08,11.33607239
7957570,NM_005761,PLXNC1,-1.481652505,7.568390581,-7.378419248,1.13932E-09,1.29963E-08,11.58523561
8091600,NM_001130960,PLCH1,-1.482317447,5.253383443,-9.999800819,8.87165E-14,2.54435E-12,21.01210419
7909841,NM_001286124,MARK1,-1.487576914,7.084760595,-12.98827406,4.59719E-18,4.07108E-16,30.85636379
7922018,NM_199351,ILDR2,-1.488925109,6.932412943,-7.704701461,3.41983E-10,4.37457E-09,12.78175769
8032926,NM_002850,PTPRS,-1.490453093,8.087034384,-8.885637318,4.61121E-12,8.86999E-11,17.07093922
7935188,NM_001034954,SORBS1,-1.490894243,7.12279034,-15.55309162,2.37374E-21,5.48877E-19,38.3867537
8174189,NM_021992,TMSB15A,-1.492280512,6.221410622,-6.113824673,1.21165E-07,8.88834E-07,6.960113156
8140534,NM_006379,SEMA3C,-1.496198434,7.593962313,-5.849859764,3.18004E-07,2.13954E-06,6.007903777
8024605,NM_001172673,CELF5,-1.496654209,6.083305727,-9.254079784,1.23113E-12,2.70047E-11,18.38786849
8101304,NM_152545,RASGEF1B,-1.498341192,6.948526935,-8.412897431,2.55466E-11,4.15941E-10,15.36456804
8053315,NM_001134745,LRRTM4,-1.499135949,7.097264389,-6.668834158,1.56957E-08,1.39701E-07,8.982193477
8018305,NM_001002032,HN1,-1.499592855,7.419009333,-11.80768732,1.9802E-16,1.13096E-14,27.10416095
8056518,NM_002976,SCN7A,-1.500620317,6.283778529,-4.779243095,1.44819E-05,6.92056E-05,2.262009062
8012787,NM_002470,MYH3,-1.502108023,5.422374977,-4.246765555,8.83708E-05,0.000353112,0.506208218
7956759,NM_020762,SRGAP1,-1.502755523,7.450384013,-8.47332355,2.0505E-11,3.41549E-10,15.58360638
8174543,NM_000555,DCX,-1.506034977,7.09375504,-4.41749305,4.99127E-05,0.000211847,1.059062237
8113602,NM_152549,CCDC112,-1.506658284,5.419735335,-9.553453447,4.25217E-13,1.03801E-11,19.44837893
8173621,NM_001008537,KIAA2022,-1.509436039,5.459698567,-7.757480915,2.81595E-10,3.65832E-09,12.9750396
7965156,NM_004664,LIN7A,-1.509626451,5.702988827,-9.364045983,8.32242E-13,1.89284E-11,18.77845559
7958305,ENST00000357881,RFX4,-1.511149489,4.02007566,-9.359933024,8.44502E-13,1.9181E-11,18.76386821
8108693,NM_018938,PCDHB4,-1.512573124,3.944138597,-8.121390858,7.40454E-11,1.08677E-09,14.30459849
7946661,NM_001018057,DKK3,-1.515182623,7.669696011,-11.72525298,2.59255E-16,1.44597E-14,26.83535589
7999093,NM_001098814,SRL,-1.517000967,5.16606501,-7.910457437,1.60465E-10,2.19787E-09,13.53466534
8145470,NM_001197293,DPYSL2,-1.517983737,8.906194244,-9.226776985,1.35709E-12,2.9457E-11,18.29071038
7907911,NM_000721,CACNA1E,-1.518175799,6.024111578,-6.12438104,1.16564E-07,8.57921E-07,6.998348656
8151074,ENST00000396642,PDE7A,-1.519682942,6.833457723,-12.22663426,5.10346E-17,3.39182E-15,28.45658681
8146533,NM_147189,FAM110B,-1.520946371,7.166236361,-14.11542102,1.49434E-19,2.00633E-17,34.26879017
7926916,NM_001128128,ZEB1,-1.521423607,7.176809928,-15.12256837,7.99549E-21,1.59417E-18,37.18050899
8098549,NM_020225,STOX2,-1.521626194,7.352106083,-13.54863371,8.20337E-19,9.10493E-17,32.57344609
8113577,NM_001017397,TRIM36,-1.521811318,5.387897635,-7.712262123,3.32594E-10,4.26101E-09,12.80945106
7902810,NM_006769,LMO4,-1.523571628,6.5170804,-11.8554045,1.69491E-16,9.83196E-15,27.25935521
8088180,NM_001256105,WNT5A,-1.524186326,7.87872043,-9.408378293,7.10958E-13,1.64052E-11,18.93558157
8127370,NM_152688,KHDRBS2,-1.524238677,5.932250804,-7.395224151,1.07076E-09,1.22815E-08,11.64691165
8133233,NM_001127231,AUTS2,-1.526470881,7.47297739,-9.013417541,2.91262E-12,5.85283E-11,17.52905539
7925876,NM_001242339,PFKP,-1.532113495,6.133168731,-7.970801937,1.28581E-10,1.79814E-09,13.75514997
8146618,NM_173519,CLVS1,-1.533850526,5.444568997,-8.910492544,4.2165E-12,8.1864E-11,17.16016093
8010188,NM_001142640,TNRC6C,-1.533903247,7.382053382,-10.75018307,6.70356E-15,2.49117E-13,23.58971059
7962455,NM_001145107,NELL2,-1.539557105,6.84638777,-5.827387172,3.45126E-07,2.30525E-06,5.927218512
8175444,NM_001139498,FGF13,-1.541116446,7.120502921,-12.19383606,5.67035E-17,3.71665E-15,28.35153713
8069770,NM_000830,GRIK1,-1.542728539,4.53705632,-7.404120287,1.03616E-09,1.19175E-08,11.67956008
8135990,NM_001127487,FLNC,-1.545802854,7.656564896,-7.702586415,3.44657E-10,4.4037E-09,12.77401032
8129888,NM_001144060,NHSL1,-1.545826901,6.609830785,-15.36549302,4.01867E-21,8.68895E-19,37.86391874
8103951,NM_001286708,ACSL1,-1.547675234,6.119718981,-10.60907428,1.08393E-14,3.83952E-13,23.1101323
7898809,NM_004442,EPHB2,-1.550883406,7.369746129,-9.510692149,4.94663E-13,1.17481E-11,19.29745428
7915787,NM_001114172,PIK3R3,-1.552059315,8.01399204,-9.675583391,2.76336E-13,7.06152E-12,19.87838184
7923360,NM_003281,TNNI1,-1.552682987,7.023945966,-7.667209499,3.92622E-10,4.93326E-09,12.64440453
8108744,NM_018934,PCDHB14,-1.553795495,6.397515419,-7.619399093,4.68259E-10,5.76187E-09,12.46918851
7898057,NM_001006624,PDPN,-1.554862484,7.153788157,-11.67937144,3.01316E-16,1.64205E-14,26.68536151
7929388,NM_001165979,PLCE1,-1.555689907,8.071629394,-8.16674473,6.27234E-11,9.36548E-10,14.46984574
7903092,NM_001024948,FNBP1L,-1.559525557,8.848417178,-9.331708523,9.33689E-13,2.10345E-11,18.66371963
7965206,NM_001146335,SLC6A15,-1.562773631,5.080338022,-8.245089014,4.71059E-11,7.22138E-10,14.75501757
8171297,NM_000381,MID1,-1.563433261,7.724223818,-13.39589029,1.30707E-18,1.3516E-16,32.10946033
7996081,NM_001145770,GPR56,-1.566087485,6.912321906,-6.674009583,1.53985E-08,1.37349E-07,9.001136525
7953040,NM_000719,CACNA1C,-1.568634078,6.534520987,-9.219972572,1.39046E-12,3.01206E-11,18.26648549
8120300,NM_001281747,MLIP,-1.569127453,3.714358335,-6.560012033,2.34573E-08,2.0022E-07,8.584170038
8044976,NM_130773,CNTNAP5,-1.569458337,4.989224044,-6.955755535,5.43486E-09,5.34765E-08,10.0337819
7969995,NM_001198950,MYO16,-1.570019327,5.639797938,-13.88704432,2.95346E-19,3.62883E-17,33.59065986
8066347,NM_007050,PTPRT,-1.571046912,5.354757308,-12.08373335,8.08379E-17,5.10751E-15,27.99785794
8010978,XM_005276591,LOC101060546,-1.571395704,9.46711812,-5.550189231,9.42737E-07,5.75864E-06,4.937815648
7965166,NM_001220473,PPFIA2,-1.573746822,6.523743994,-7.360472786,1.2174E-09,1.38018E-08,11.51936621
8116835,NM_145655,GCNT2,-1.574296572,5.71342097,-9.191720093,1.53806E-12,3.28468E-11,18.16585468
7947338,XM_005252957,PAX6,-1.576353114,4.447267633,-9.030932242,2.73517E-12,5.52293E-11,17.59173679
7923662,NM_002646,PIK3C2B,-1.577948102,6.824796685,-12.5026924,2.11456E-17,1.54067E-15,29.33518647
7978391,NM_002515,NOVA1,-1.579856129,7.097598838,-7.438256149,9.13461E-10,1.0594E-08,11.80482682
8134098,NM_001287135,CDK14,-1.579976966,8.159868518,-13.41258001,1.24203E-18,1.3046E-16,32.16030601
8157890,NM_001134778,PBX3,-1.580201446,7.745257998,-10.81795369,5.32664E-15,2.04073E-13,23.8191692
8102135,NM_025212,CXXC4,-1.58029785,6.080220096,-8.080151635,8.61146E-11,1.24668E-09,14.15424585
8128956,NM_002037,FYN,-1.581183139,8.341949536,-12.06946862,8.46481E-17,5.31798E-15,27.95191975
8121152,NM_006581,FUT9,-1.581755507,4.710514512,-6.099757349,1.27577E-07,9.31155E-07,6.909177802
7955317,NM_001095,ASIC1,-1.583530959,5.553904251,-11.44604458,6.49946E-16,3.17719E-14,25.91836513
8088739,NM_198271,LMOD3,-1.585517618,3.147913089,-8.42830415,2.41535E-11,3.96176E-10,15.42043954
7976012,NR_073547,NRXN3,-1.585796103,6.506793906,-6.562839009,2.32138E-08,1.98355E-07,8.594502454
8083968,NM_014932,NLGN1,-1.591746345,5.423078786,-7.831134941,2.14766E-10,2.86386E-09,13.2445995
8023528,NM_052947,ALPK2,-1.592153521,4.963465836,-6.397516749,4.27069E-08,3.45143E-07,7.991038423
8162394,NM_001193335,ASPN,-1.5997559,5.629277492,-3.295606642,0.001760058,0.004989329,-2.351223258
7964759,NM_001178074,GRIP1,-1.604133608,6.318763386,-8.251413055,4.60304E-11,7.0643E-10,14.77802116
8127446,NM_001851,COL9A1,-1.60464891,6.333330122,-9.216198968,1.40931E-12,3.03925E-11,18.25304891
8146669,NM_033058,TRIM55,-1.613605313,5.088236888,-7.764114527,2.74804E-10,3.57988E-09,12.99932556
8175696,NM_000808,GABRA3,-1.617207605,6.307029299,-6.304772268,6.00872E-08,4.70095E-07,7.653290921
8077833,NM_003042,SLC6A1,-1.61830249,5.687360314,-11.41433798,7.21901E-16,3.45858E-14,25.81359731
8074780,NM_013313,YPEL1,-1.620704179,7.00391132,-11.54642539,4.66528E-16,2.36079E-14,26.24919983
7918857,NM_005725,TSPAN2,-1.62363443,6.240245626,-8.339373835,3.33932E-11,5.29726E-10,15.09772142
8124280,NM_001286445,FAM65B,-1.624937196,5.394697874,-17.91036705,4.45471E-24,1.97771E-21,44.60623841
7934442,NM_001114133,SYNPO2L,-1.625092921,5.139983061,-10.25685741,3.63479E-14,1.13216E-12,21.90258796
8088491,NM_003716,CADPS,-1.628448556,5.810288777,-5.660795907,6.32028E-07,4.00621E-06,5.331235979
8180376,NA,NA,-1.629323738,7.21779523,-5.926889945,2.40117E-07,1.65635E-06,6.284952899
8108737,NM_018933,PCDHB13,-1.632533673,5.337473717,-7.793124392,2.46986E-10,3.2467E-09,13.10551333
8012464,NR_024447,LOC100128288,-1.636907036,6.595875848,-10.92523197,3.70591E-15,1.4874E-13,24.18122985
8134420,NM_003182,TAC1,-1.639210352,4.470091471,-5.947943173,2.22349E-07,1.54563E-06,6.360798336
7906602,NM_020335,VANGL2,-1.639717278,6.675082409,-10.81764988,5.33212E-15,2.04073E-13,23.81814181
8021120,NM_001256758,RNF165,-1.641398507,6.056505214,-10.65023415,9.41926E-15,3.40166E-13,23.25027143
8089785,NM_022135,POPDC2,-1.642348836,4.782454904,-5.805075628,3.74323E-07,2.48779E-06,5.847176587
8067955,NM_001338,CXADR,-1.643810726,7.960903668,-8.488065876,1.94351E-11,3.24701E-10,15.63700735
8105323,NM_006308,HSPB3,-1.643896567,4.054535116,-9.102395324,2.11706E-12,4.37294E-11,17.8472008
7923991,NM_025179,PLXNA2,-1.645021163,6.826415163,-10.29159769,3.22377E-14,1.02425E-12,22.02234674
7957417,NM_152588,TMTC2,-1.646787552,7.030855876,-7.652970859,4.13768E-10,5.16388E-09,12.59222952
8146863,NM_001128204,SULF1,-1.648316439,8.163011729,-6.501589613,2.90998E-08,2.4388E-07,8.370737675
8132465,NM_001287059,HECW1,-1.648362534,5.424132668,-8.70502793,8.84958E-12,1.60057E-10,16.42106619
8085914,NM_001258379,SLC4A7,-1.648678456,7.478677959,-10.57629874,1.21234E-14,4.23137E-13,22.99839239
7918457,NM_002232,KCNA3,-1.649810714,4.645443915,-8.712755127,8.60567E-12,1.56154E-10,16.44892456
8177222,NM_001291737,CD24,-1.65416162,7.193862641,-4.124082339,0.000132477,0.000506497,0.115511933
8135576,NM_015641,TES,-1.656955581,7.800422768,-8.597001655,1.30867E-11,2.28022E-10,16.03112043
8175860,NM_032512,PDZD4,-1.659673533,6.314000414,-9.42244971,6.76316E-13,1.56493E-11,18.98541346
8104066,AF090937,SORBS2,-1.669635816,4.87399531,-7.632175785,4.4672E-10,5.52748E-09,12.51601901
8114898,ENST00000394409,PPP2R2B,-1.674832578,5.187246147,-7.834686621,2.1198E-10,2.83352E-09,13.25759276
7977987,NM_002471,MYH6,-1.676142418,5.476954071,-6.155417053,1.04021E-07,7.74675E-07,7.110823951
8117165,NM_003107,SOX4,-1.678466739,8.512143399,-10.09398535,6.39191E-14,1.88848E-12,21.33925411
8133258,NM_022479,WBSCR17,-1.678469347,6.132849157,-12.67062562,1.24318E-17,9.86527E-16,29.86476891
7981427,NM_001823,CKB,-1.683722843,7.826015356,-9.291362753,1.07793E-12,2.39598E-11,18.52042545
7928838,NM_001080114,LDB3,-1.685377619,5.271493249,-8.675334541,9.85335E-12,1.75918E-10,16.31397083
8093839,NM_014392,NSG1,-1.686854897,6.825658645,-9.199707445,1.4948E-12,3.20492E-11,18.19431203
7951479,NM_003063,SLN,-1.693917678,5.356139949,-5.698144164,5.52012E-07,3.53129E-06,5.464506349
8158627,NM_001128826,NCS1,-1.698254525,6.698134043,-13.98258373,2.21925E-19,2.8421E-17,33.87516404
7916986,NM_173808,NEGR1,-1.699548055,6.000791926,-10.03624048,7.8139E-14,2.26637E-12,21.13879678
8091863,NM_014926,SLITRK3,-1.703936434,4.712305451,-7.480470252,7.81662E-10,9.21962E-09,11.9597121
8152376,NM_198123,CSMD3,-1.703958869,6.009362997,-8.833874887,5.55682E-12,1.0513E-10,16.88496161
8095585,NM_001098484,SLC4A4,-1.705895523,6.490717919,-5.066112883,5.30894E-06,2.78556E-05,3.242161043
8054439,NM_001142351,ST6GAL2,-1.70847367,7.056621925,-9.679035673,2.72996E-13,6.9869E-12,19.89051396
8109752,NM_001122679,TENM2,-1.713250726,6.243311201,-7.855470637,1.96388E-10,2.64957E-09,13.33361769
7945245,NM_001048209,NTM,-1.716616199,6.467920399,-11.81991148,1.90278E-16,1.09048E-14,27.14394676
8168291,ENST00000538820,ITGB1BP2,-1.721461123,5.312349634,-9.668149747,2.83668E-13,7.21014E-12,19.85225398
8104068,NA,NA,-1.726320784,4.014990751,-6.556822989,2.3735E-08,2.02285E-07,8.572514796
8078497,NM_001025068,ARPP21,-1.726520092,4.641018053,-10.78233013,6.01049E-15,2.25882E-13,23.69862518
8074789,ENST00000496490,RN7SL280P,-1.727762872,5.514648055,-7.882040593,1.7812E-10,2.41879E-09,13.43078107
7939052,NM_203371,FIBIN,-1.734670671,5.9781796,-5.999525776,1.84143E-07,1.30344E-06,6.546843135
8117120,NM_001546,ID4,-1.735036432,7.789806759,-10.46068918,1.80132E-14,6.04013E-13,22.60321426
8021376,NM_001144964,NEDD4L,-1.735367734,7.803489915,-11.98127846,1.12598E-16,6.79199E-15,27.66732141
8055323,NM_207363,NCKAP5,-1.735785648,6.065675414,-13.18941378,2.46502E-18,2.36535E-16,31.47742133
7917347,NM_001134445,DDAH1,-1.736503608,7.70980747,-12.60267568,1.54059E-17,1.1874E-15,29.65093263
7922756,NM_015039,NMNAT2,-1.738661753,5.831436019,-10.20053296,4.41677E-14,1.35295E-12,21.70812329
8062284,NA,NA,-1.740423078,4.517893956,-8.874234496,4.80454E-12,9.19408E-11,17.02998937
8103244,NM_173662,RNF175,-1.743579542,5.529855812,-13.72047625,4.87441E-19,5.63552E-17,33.09183014
8090070,NM_001199642,ADCY5,-1.744441928,6.385656285,-9.902618343,1.24558E-13,3.46484E-12,20.67349236
8006681,NM_005568,LHX1,-1.750845108,6.505610938,-7.799513577,2.41249E-10,3.18326E-09,13.12889614
8095907,NM_001166133,FRAS1,-1.751268235,7.853808247,-6.85100289,8.00575E-09,7.60101E-08,9.649572566
7952526,NM_001243597,CDON,-1.752044536,8.718823625,-9.889610324,1.30356E-13,3.60206E-12,20.62808873
8123864,NM_001042425,TFAP2A,-1.767073176,5.338477856,-8.372351755,2.96116E-11,4.7494E-10,15.21745554
8010983,NM_001092,ABR,-1.769770525,7.057383031,-12.88441681,6.35524E-18,5.41203E-16,30.53361104
7947590,NM_001247987,SYT13,-1.770597511,5.350102421,-9.282171713,1.11381E-12,2.46423E-11,18.48775986
8170200,NM_003413,ZIC3,-1.774335398,4.350147702,-10.05708624,7.26702E-14,2.12046E-12,21.2112052
8055478,NM_007226,NXPH2,-1.77471622,7.495638314,-9.76257064,2.03494E-13,5.36479E-12,20.18368602
8119403,NM_006789,APOBEC2,-1.78449769,4.950222785,-8.953707713,3.60945E-12,7.11567E-11,17.31516179
8049532,NM_001137550,LRRFIP1,-1.787741095,4.706161742,-7.374971971,1.15392E-09,1.31403E-08,11.57258325
8121814,NM_001040214,NKAIN2,-1.789347754,5.948212773,-7.330235651,1.36127E-09,1.5246E-08,11.40837842
7985285,NM_014862,ARNT2,-1.791558052,6.938471832,-11.46673216,6.06953E-16,2.98518E-14,25.98665325
8052940,NM_020459,PAIP2B,-1.79794067,7.272073825,-13.86449685,3.16007E-19,3.85424E-17,33.52334517
7917199,NM_024686,TTLL7,-1.802253889,6.051514497,-10.68135154,8.47174E-15,3.09302E-13,23.35608121
7921088,NM_006617,NES,-1.803698817,7.199594582,-14.09205203,1.60175E-19,2.12484E-17,34.19970651
8088192,NM_015576,ERC2,-1.806741688,6.665921508,-13.06639924,3.60656E-18,3.29911E-16,31.09821898
8041206,NM_030915,LBH,-1.810198821,7.672207212,-14.58733931,3.73188E-20,6.18211E-18,35.64900954
7968307,NM_001033602,MTUS2,-1.810541195,6.602452382,-9.6534499,2.98749E-13,7.55311E-12,19.80056951
7927803,NM_178011,LRRTM3,-1.812536901,6.540942463,-10.14378105,5.37696E-14,1.61149E-12,21.51181028
8110990,NM_001288715,CTNND2,-1.812757869,6.372254882,-10.43238538,1.98517E-14,6.56408E-13,22.50622117
8101757,NM_198281,GPRIN3,-1.815223735,6.497691691,-9.971554992,9.79013E-14,2.78324E-12,20.91379665
8083677,NM_001197107,SCHIP1,-1.81751975,7.110648504,-9.615223507,3.41866E-13,8.55231E-12,19.66605893
8133904,NM_000840,GRM3,-1.823770624,5.262706334,-8.112963954,7.63651E-11,1.11523E-09,14.27388254
8040725,NM_001253723,DPYSL5,-1.835783783,6.900649248,-6.303523888,6.03638E-08,4.71926E-07,7.648749072
8047926,NM_001039538,MAP2,-1.838202826,7.34341884,-5.779465405,4.10867E-07,2.70422E-06,5.755382472
8128043,NM_001160226,CNR1,-1.840682345,5.124025815,-6.585039644,2.13875E-08,1.84158E-07,8.675658798
8006509,NM_001033576,UNC45B,-1.845964199,5.318914788,-8.601678939,1.28667E-11,2.25011E-10,16.0480226
8104035,NM_001145670,SORBS2,-1.846807436,6.819633525,-6.535040995,2.57215E-08,2.17428E-07,8.492921124
8059301,NM_000438,PAX3,-1.84704109,4.597954585,-10.60231769,1.10922E-14,3.92496E-13,23.08710806
8052882,NM_001185054,ADD2,-1.847723781,6.378618005,-7.495463793,7.39587E-10,8.7762E-09,12.0147163
8088264,NM_017563,IL17RD,-1.875239555,7.686528821,-12.55654381,1.78268E-17,1.33689E-15,29.50541171
8084165,NM_003106,SOX2,-1.87656231,5.22736164,-8.616503851,1.21935E-11,2.14251E-10,16.10158411
7988414,NM_001482,GATM,-1.87797916,8.661330433,-7.560706695,5.81384E-10,7.04195E-09,12.25400773
7924309,NM_001134285,ESRRG,-1.879464212,5.795622412,-7.835132237,2.11633E-10,2.83002E-09,13.25922294
8103466,NM_001128427,FSTL5,-1.879959056,4.466483281,-6.596166482,2.05268E-08,1.77712E-07,8.716343371
8115651,NM_000813,GABRB2,-1.883749234,5.787789059,-18.28108361,1.75152E-24,8.70453E-22,45.52821974
8058660,NA,NA,-1.886464932,3.352391765,-9.026044807,2.78356E-12,5.61043E-11,17.57424846
8106098,NM_005909,MAP1B,-1.887365193,8.696967832,-7.924621321,1.52333E-10,2.1003E-09,13.58643156
7971937,NM_001286725,KLHL1,-1.890778662,4.129115777,-10.63411364,9.95155E-15,3.55915E-13,23.19540967
8053551,NM_001164730,REEP1,-1.892535362,7.278693697,-8.940404298,3.7863E-12,7.4204E-11,17.26746338
7938608,NM_006108,SPON1,-1.903898537,7.116527946,-9.285251867,1.10166E-12,2.4434E-11,18.49870786
7966026,NM_014840,NUAK1,-1.909557132,6.884639094,-14.14430883,1.37159E-19,1.87941E-17,34.35409216
7912515,NM_006172,NPPA,-1.910353379,4.882167586,-7.08318602,3.39265E-09,3.47692E-08,10.50144072
8048541,NM_001927,DES,-1.910830023,7.455684529,-8.978206455,3.30523E-12,6.56256E-11,17.40295968
7935361,NM_003061,SLIT1,-1.913777523,5.868193909,-9.104161663,2.10371E-12,4.35076E-11,17.85350915
8156905,NM_001198812,MSANTD3-TMEFF1,-1.918848309,8.138380599,-7.200809409,2.1962E-09,2.34757E-08,10.93324359
8114900,NM_001271900,PPP2R2B,-1.92140358,6.002732036,-8.487182549,1.94976E-11,3.25582E-10,15.63380812
8049540,NM_001137550,LRRFIP1,-1.92217545,6.44579026,-10.39846755,2.23066E-14,7.31045E-13,22.38986367
8109093,NM_014945,ABLIM3,-1.945411989,6.492517131,-18.05749516,3.07043E-24,1.42161E-21,44.97389268
8091698,NM_001163678,SHOX2,-1.946596245,5.622524403,-13.75984112,4.32874E-19,5.05734E-17,33.21004116
8128565,NM_022361,POPDC3,-1.951182971,4.629799177,-10.59339084,1.14356E-14,4.01659E-13,23.05667983
7908694,NM_001167738,NAV1,-1.95238691,7.524193572,-15.32398743,4.51766E-21,9.6426E-19,37.74766465
8146579,NM_017780,CHD7,-1.952841987,8.081152979,-11.74264332,2.44912E-16,1.37984E-14,26.89213644
8052399,NM_022893,BCL11A,-1.958493117,7.025414999,-9.536974859,4.50732E-13,1.08596E-11,19.39024065
8055314,NM_144586,LYPD1,-1.963696096,6.981527605,-7.657235614,4.07317E-10,5.09866E-09,12.6078576
8123651,NM_178012,TUBB2B,-1.977011438,8.097937978,-7.19384612,2.25346E-09,2.40107E-08,10.90767958
